Age,Annual_Income,Loan_Amount,Credit_Score,Employment_Years,Debt_to_Income_Ratio,Account_Balance,Open_Accounts,Late_Payments,Loan_Duration,Loan_Purpose,Marital_Status,Dependents,Previous_Defaults,Loan_Default
42,67590.08885865864,46672.76177540388,368.00022203590765,31,0.10906991694651044,7680.619197036317,7,3,40,home,divorced,4,0,1
35,120439.93654914974,40948.27070902855,536.8101477177157,5,0.21562842815762925,15149.988476627877,7,2,48,education,divorced,1,1,0
36,56407.95057416301,49180.08214750952,459.92910171317953,8,0.2671757205772868,18006.77977922028,3,1,27,car,married,0,0,0
53,76623.73776072505,41294.53510808922,743.8060844473815,0,0.22062131681894057,18545.746900874783,8,1,52,car,married,2,0,0
27,133887.26845281525,5459.188427836034,560.5829815605289,23,0.4986920701531007,28708.991141238774,8,5,19,personal,divorced,3,0,0
50,116930.68083231781,17952.54531356803,566.4955384787038,9,0.4747152496377177,11210.75759914284,3,1,47,education,married,1,0,0
67,78457.32062969991,6378.088200699329,694.3709557289445,34,0.140507072342937,10293.395324368756,6,0,25,personal,divorced,1,0,0
22,55769.34028900289,9234.858593190176,499.0829403946601,5,0.44866080405104636,36131.17239480231,9,0,23,home,divorced,3,0,0
64,72716.20689986838,14847.836762784922,494.2639860812549,19,0.36029255994395826,1367.5269710952953,1,0,38,car,divorced,3,0,0
66,64092.49790729196,27660.13458464851,716.3095131951143,37,0.16608305318742986,8326.45233523834,2,1,30,home,married,2,0,0
52,51130.71455326247,43138.9401557908,729.0229602102206,11,0.4697677152464912,22312.9460306406,2,0,24,education,divorced,4,0,0
61,119199.9496278788,43788.50402706986,307.9193248930507,2,0.1430227825871013,8305.07513987484,5,1,40,home,married,3,0,1
51,60248.38642202058,32729.083635078343,379.0847617124032,17,0.18857533290068504,48030.81501462819,6,1,14,car,married,4,0,1
50,84500.09642013165,46767.917257980575,417.20399963166386,20,0.17461324077658155,33835.0936219488,3,1,19,education,single,1,1,1
38,76303.13362033309,27502.804696559364,493.380257816832,34,0.569516702083242,22205.706065681807,4,3,25,personal,single,1,0,0
34,147849.2854362757,45006.62198599407,460.2964458875742,36,0.44907800160232436,6500.512045473006,2,2,18,education,single,4,0,0
39,76931.06929778645,25432.936534940545,667.686026613552,18,0.30564296458238005,19874.128217576774,3,1,15,home,married,2,0,0
65,39597.89793561058,17475.125333984703,755.474378591627,24,0.511102075424401,32879.481765220065,8,2,32,education,divorced,0,0,0
54,40779.090308650084,46238.581314519244,405.6478402958133,17,0.20797970476113217,48471.895964545285,5,1,56,home,married,4,0,0
32,100890.44656236778,22457.07840554912,609.6390333310717,39,0.5655466395225494,24161.680818399243,2,1,23,home,single,3,0,0
52,101923.62620859187,27653.184898000774,502.2989380945698,29,0.4484986604395512,34928.20005852789,2,1,42,home,married,1,0,0
45,80251.07885791859,19798.728463880474,578.177831275334,33,0.37979032050406614,10572.590869009433,4,2,20,home,single,2,0,0
24,81821.24307744356,34827.69201308284,641.4168129808666,9,0.497324224351664,31558.0351660475,9,0,18,car,single,1,0,0
49,36471.909940904545,49776.405125271594,791.479900275106,21,0.42239049071257917,12713.690095443833,6,2,56,car,married,0,0,0
28,91985.58124671146,6148.109698914634,405.7609673050044,3,0.5435546375052411,10708.568553671535,1,1,46,home,single,2,1,1
27,90568.73704564219,45493.16027031957,347.8536228808332,2,0.514576330037211,25951.807521833267,4,0,51,home,single,1,1,1
26,47945.91822683334,5176.672564516944,644.9665554749438,27,0.1989152525203894,11371.550574246397,3,1,22,car,married,4,0,0
31,42460.72633331131,21390.254651579497,516.7719668249446,21,0.21983190027218422,36345.04883398717,1,1,48,car,married,1,0,0
30,44828.69887193886,12587.306283028143,389.5964813111437,11,0.13254870688782175,46929.49295735056,6,3,53,personal,married,1,0,1
42,42123.38957895102,39080.380130264806,364.3979420451646,12,0.21009945858640125,20286.503017342013,1,0,13,car,single,1,0,1
19,103164.98346441118,7277.487834072806,607.4003827807164,32,0.2717444324690673,16800.60876790961,1,1,45,car,divorced,3,0,0
52,53577.918288350236,29906.822911294756,465.2588269905076,18,0.11441367758624657,9618.359786532756,7,1,46,home,married,3,0,0
24,60171.61826249561,18271.67602303907,848.5845087722879,16,0.257481273105307,20129.424951787274,1,0,49,education,single,1,0,0
38,50828.657298172766,11015.161198911595,523.2454506318927,33,0.4857729208136502,28422.07043607079,3,1,27,car,single,4,0,0
35,144940.23653382037,39731.81954461883,416.75763482085046,3,0.5201637990068075,19275.50123666055,5,1,43,home,single,0,0,0
20,132554.09557822027,14783.757541486551,645.8669748145028,38,0.10443664499371166,31530.734706445346,3,3,26,education,single,2,0,0
59,57659.3804821825,15065.384542472251,434.3401893297788,7,0.10357351913461635,33458.74733270741,6,0,21,car,married,4,0,0
56,69307.95527065512,17378.455331206533,571.7473237771386,32,0.17315355412550057,5793.648538722522,9,1,23,car,single,4,0,0
58,55187.141076599655,31404.50437226123,565.4169010465541,0,0.5362885303668948,35191.35259447099,2,0,24,car,single,4,0,0
66,89025.11513529884,34684.96692608367,549.4566963436555,4,0.33463902556617686,45115.55901467192,7,0,41,personal,single,2,0,0
28,32353.26389691043,5792.113566560523,737.8471329482662,31,0.5914510380839905,2286.3552818659073,4,0,58,personal,divorced,3,1,0
56,110564.16106761548,15884.133625120565,419.1371508064011,39,0.5436657328834007,28016.25831934411,6,0,33,home,single,0,1,1
41,92778.97797811701,24393.68791273773,797.3690177887586,0,0.5450640567365199,30589.844313926365,6,0,18,home,single,1,1,0
63,137836.67139613238,19938.96284725549,735.2372767674439,34,0.16423821596438506,35780.9514184479,8,0,27,education,divorced,1,0,0
36,49727.1221194097,44787.67963298987,483.21730033382806,21,0.3376146746063542,19902.66452615674,7,0,56,education,single,0,0,0
21,126493.1095273358,40446.89288988885,399.3313784540762,28,0.5967952986590094,41116.80552598587,5,1,44,personal,divorced,4,1,1
43,125035.32173600589,33165.05969924724,453.7442634787077,16,0.17452211513020963,27454.926845573038,7,2,34,home,married,2,0,0
55,45261.74270602643,20211.90871986679,482.9499357999931,29,0.38711672680909726,21037.8934766311,6,1,52,home,divorced,4,0,0
59,77827.1068972953,36530.25551807719,606.3132428438757,34,0.27213999597654237,36243.57809109181,5,0,44,car,divorced,1,0,0
49,50418.316937342024,42963.71057806075,325.5024928475076,0,0.29392907001017765,46441.40104865907,9,2,17,personal,married,2,0,1
56,60566.46005490587,31767.366981154402,802.8975214186293,3,0.5453962520202505,40788.08054509592,4,0,57,car,single,4,1,0
62,61589.540979665326,40300.76601020206,354.27117116361103,8,0.3939512845961415,46602.57412143131,7,2,43,personal,married,2,0,1
63,96748.36728309272,38709.72326298865,453.60036675501914,31,0.47938819469440264,14030.803339480255,7,0,30,car,married,4,0,0
53,79369.31181125586,30728.1790022145,360.1080908741316,4,0.4366171987476205,6807.135573448691,3,2,47,personal,divorced,0,0,1
57,143727.93648075665,19048.244756967993,441.1700545891131,13,0.3645078452849847,27183.127957783774,8,0,41,car,single,2,0,0
54,45164.41703364062,38560.197110057234,760.7206002348446,25,0.495855599385188,3177.0908172584404,9,0,14,car,single,0,0,0
50,146843.05618202384,14305.83648609229,638.3466962607832,22,0.585366452955192,34054.89867714154,5,1,48,car,divorced,2,0,0
53,57676.63682571167,40076.975591219016,425.02777379921434,21,0.5834097769778931,12760.074640012168,1,1,57,personal,single,4,0,0
20,122744.87236582238,41204.60114641399,779.4671913896357,26,0.49472600049668514,23263.15433199796,1,0,29,car,married,1,0,0
26,70676.39114073856,41996.51958066679,740.3916325701666,24,0.3436648778746145,33122.530186426586,5,1,45,personal,single,2,0,0
25,47169.76745007767,26281.21869403059,714.5071052768693,35,0.18157947959560064,24671.669865201846,2,2,27,car,single,2,1,0
50,132946.70222954877,13661.634549668976,766.1979841121421,3,0.12223525448594721,12567.040967760764,2,2,15,car,single,1,1,0
23,67063.30790837559,9487.562002973093,640.8073248350734,31,0.21572248418297205,44138.155479808396,6,2,15,car,married,1,0,0
58,109062.64850722106,38451.25627195659,575.7905481161778,8,0.2701289997987717,38462.23073096232,5,1,54,car,married,1,0,0
56,97973.24221039518,44881.76230384159,505.66426439426414,1,0.16492480795902634,30452.55218490316,2,0,18,home,married,1,0,0
21,86610.75712690491,34287.7261476608,423.07021122423413,38,0.2123826648062261,35228.47291681156,5,0,59,car,divorced,3,1,1
30,89498.33671782468,11487.202717476632,606.5764117057922,24,0.14177273228044204,21350.968983769013,4,2,29,education,single,0,1,0
66,117868.54969107451,47070.340183290835,789.2207901427486,9,0.3618384860314894,19418.712724499474,6,1,54,education,married,4,0,0
19,40532.74969481287,49509.59065426938,626.6899839457787,36,0.16315909558677352,8845.467210696395,1,1,48,home,divorced,1,0,0
22,110181.67943494862,24502.03744707149,805.7837739463503,24,0.47138431496147737,40375.98288503717,3,2,46,home,single,3,1,0
61,137497.45216782944,31767.138017319703,496.30455327624,39,0.2663248890720413,19671.168013879495,5,0,13,home,divorced,1,1,0
44,36934.583642383695,39975.2834000746,682.3258848901237,28,0.4360313571056156,34923.87475055278,8,1,57,personal,married,4,0,0
49,46878.400708040004,38137.54055225201,656.7660098544527,36,0.5412597175401923,15697.157574725163,2,0,16,education,divorced,3,0,0
38,115995.83240424377,48550.42363700522,668.7386142345081,4,0.1430082712685052,40003.47374620527,8,0,14,home,single,4,1,0
25,82473.79778935411,10169.739098545502,654.773106732436,13,0.5945003937063552,6156.92715531238,8,0,46,home,divorced,0,0,0
55,78425.8344976426,31132.618976426256,421.91007121541423,32,0.4226216711833677,31625.695767419445,6,1,26,car,single,2,0,0
25,46435.9961453083,36136.91388528915,378.97499405573194,26,0.12668296771832796,40572.14086063203,5,1,27,education,single,1,0,1
67,90812.40488613458,45054.429088445155,838.2455409276322,4,0.2570011159630835,33352.262053339364,7,0,38,education,single,1,1,0
20,45185.43734356527,44334.93324731678,324.91232086337567,14,0.5431225744707282,35109.67452707991,6,0,23,home,divorced,0,1,1
61,87194.45475726484,49009.99071025805,557.2550678655487,2,0.39811680218644896,26773.458815469457,9,1,16,home,married,3,0,0
20,121633.8358753988,28043.530427195557,533.794174428024,0,0.24361118362245757,28392.56785832952,2,2,14,education,single,3,0,0
39,60991.72294645962,42384.2390065952,498.0104270182919,23,0.5702472921992571,4228.778504612118,6,1,22,car,single,3,1,0
23,87694.34018156727,24227.676865729747,730.0911194671903,11,0.49362628520391094,13289.354203273362,7,1,50,car,married,3,0,0
19,149041.91632762027,24004.124503521452,709.9426585718838,13,0.4677692480749739,36374.50858848051,1,2,17,education,divorced,4,1,0
40,112398.05080248447,16400.676401278655,797.8737079414672,19,0.5442135600033514,47325.649680825576,9,3,25,home,married,0,0,0
61,130962.81255662383,41820.677915865344,517.5181394028073,13,0.48488997235430786,27547.266922054063,8,0,59,home,divorced,3,0,0
19,79781.71278726548,49361.679761608204,610.2987403612028,13,0.24336917659943144,36553.97528062869,5,1,34,education,divorced,2,1,0
55,122143.31077510264,16535.377775626606,790.7688760381664,34,0.3919430377628039,34495.413660102095,5,2,53,education,married,0,0,0
34,34861.10075295862,7525.921460948254,846.6164345704615,18,0.5211430838809816,49969.83173224355,9,1,15,home,divorced,4,1,0
52,44749.3419050694,41699.40968385533,833.1118993009452,19,0.19042405336141746,39955.21751190747,2,1,27,education,single,2,1,0
51,54368.47115040745,32910.35236406403,694.8141291978038,22,0.1815116397506016,31754.71935547343,6,2,18,education,married,3,0,0
40,78234.23095382634,48186.4460247952,378.7751567955988,33,0.17948812378543996,6642.806469959521,4,0,38,education,married,2,0,1
47,131489.38539909158,16350.764858462851,312.7523064861646,0,0.1971276373312604,18770.438293834086,4,0,14,education,married,1,0,1
69,71551.92609455166,8196.244610057649,753.870096021618,3,0.15161540780660884,13284.248821503581,8,2,14,home,married,2,0,0
25,108554.54322185555,27159.90173899257,762.518113470504,39,0.5188145099820831,42830.10602917483,3,1,43,home,single,1,0,0
39,115117.71537641801,8845.971033431637,710.4984995449083,16,0.5091591101987419,22862.47768255036,8,0,59,personal,divorced,4,0,0
61,100341.88249060097,16780.550049621837,453.9579172995711,25,0.17568449592954752,27229.68368069752,5,1,15,home,single,4,1,0
53,72869.03618041635,10669.003736862573,651.8998227791897,13,0.452768588355173,48276.34168478002,2,2,54,personal,married,0,0,0
22,99246.40100562532,15085.948084703541,473.9366429984008,31,0.41348777960497485,41997.50628087288,5,2,21,car,single,2,0,0
30,71071.87113476955,9776.509376962633,547.8565353555086,35,0.2380971328061807,39701.19275176521,4,0,12,home,divorced,3,0,0
46,40064.84862624145,47925.76997422784,510.33929673928077,19,0.21368421684665975,7968.763066991464,9,2,29,education,married,1,0,0
48,149136.47738232173,17535.322105238098,802.5020477345306,15,0.22529292763771072,2115.65269449925,6,0,41,car,single,0,0,0
64,45261.89443590131,24975.391369665445,428.78653190913155,18,0.4653153040534338,7151.869437079387,3,0,39,car,single,1,0,0
33,38681.80606032688,45437.53134354,617.6859975155626,38,0.25965853317022547,37273.883200103584,2,0,54,car,divorced,1,0,0
59,135423.6899048587,35479.471458266344,498.53984096862257,23,0.2389796388087367,21125.172090243843,7,0,27,personal,divorced,2,0,0
47,66220.1593071474,32811.68662527984,664.6891115528242,13,0.11124054993432445,6756.009732578026,1,1,33,education,married,1,0,0
33,108035.63688882091,36750.34356623767,610.5097276476113,28,0.5541182468882608,37211.95567413447,5,1,41,education,single,1,0,0
29,69480.68755946794,42297.001569742184,808.1877247512673,13,0.47635207223948195,10534.6176088567,5,0,52,car,married,3,0,0
34,76974.51249533653,44495.11705332924,355.88668343566724,10,0.33639183790336025,29863.12217290951,4,1,50,car,single,2,0,1
33,61453.55664201558,33918.78517992619,421.35246186621987,10,0.5714634601752862,37335.59821850439,3,0,48,car,single,3,0,0
29,71165.28069516123,45050.327361232594,721.4913801070807,39,0.2467661058877111,30794.97061742952,9,1,21,car,married,0,0,0
25,79284.04807038518,29092.888734146458,502.83276194216387,23,0.4373525215915741,49688.190501136785,4,0,36,education,single,4,1,0
37,116449.92829108115,17478.088532079055,391.18108242579814,21,0.25257518883936214,22273.973307615222,9,1,22,personal,divorced,1,0,1
20,91384.34330817501,44603.451899773,576.8266925849632,20,0.25728621275947405,16278.44929288818,7,0,34,home,single,2,0,0
33,143227.82605883724,29366.27723358892,658.6781338862625,5,0.522354583357635,10858.637324896003,9,1,33,car,single,4,1,0
47,35025.64726065306,45776.191440525545,324.65469278442424,13,0.49351097672791533,25685.20192760526,2,0,31,car,married,1,0,1
62,90368.19871584338,6807.551627776154,460.3920391520946,8,0.2470537153286744,42771.51707231711,2,1,16,car,divorced,1,0,0
40,100106.97465980618,22888.208819355597,745.1823957328236,34,0.1406947578332969,47398.84430651693,8,1,33,car,married,4,1,0
45,140423.63832891287,47651.22582631107,586.1345116356068,35,0.27879206979559923,48630.68877402184,9,2,28,personal,married,0,0,0
68,35899.02283457131,16234.254174123624,319.458568345326,24,0.4800287677426577,27037.538585339407,2,2,29,personal,divorced,3,0,1
57,98819.95019222592,47369.13107173217,455.0730529010855,14,0.15027218059250327,30657.756931763244,6,2,26,education,married,3,1,0
22,132435.59142335484,47925.610750816246,651.5273607886818,27,0.4360504323616262,29495.44846942629,6,1,41,home,married,4,0,0
37,59031.327374308385,44696.404140163744,409.64770826791363,13,0.5448816299569524,23832.647372246236,7,1,23,car,single,2,0,0
57,135155.0818228725,30365.06202919844,755.0652734206778,12,0.18961357780252355,8459.750901520154,5,1,13,personal,single,0,0,0
61,32285.209112915018,34112.27520862874,672.1167488960153,30,0.5311021621431019,4207.47565151344,3,2,50,home,divorced,0,0,0
18,117894.55549604757,44132.76493024411,559.2584835212863,4,0.12568194122844553,22395.256889183544,3,2,14,car,divorced,4,0,0
47,141973.58654023835,39915.3687075133,803.5930795867316,18,0.43344012904528173,10122.217068605747,6,2,55,home,married,4,0,0
38,108863.71939680747,33354.22322549352,515.4904240085639,7,0.49551946018793636,44445.935509001305,1,0,25,home,divorced,3,0,0
37,82683.50927765376,49201.67335418162,429.2903758102469,12,0.3223830588296661,38323.297298432066,8,1,47,home,single,2,0,0
23,35385.72197672616,35855.44863501623,663.7716458896855,16,0.20186434740675677,31301.928494901986,7,1,48,education,married,3,0,0
39,140413.65759871545,48896.68966014925,615.3123531085816,31,0.5623647494517529,3323.1867796147626,7,1,25,car,divorced,4,0,0
35,86435.54672298898,7582.481357319083,484.3863455121738,4,0.10998443430158442,31490.025294494546,6,0,34,personal,married,4,1,0
25,33479.609320313764,11253.216683399562,489.01550872818746,8,0.37753561461476626,31432.390737331676,3,1,26,home,divorced,0,0,0
